Namibia,,,,,,,,,,,,,,,,,,,229000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229000,,,,,,,,,,,,,,,,,,,,,,,,,362000,,,,485274,494611,504551,515039,526036,537519,549482,561936,574907,588430,602545,617283,632659,648669,665298,682554,700317,718623,737803,758305,780386,804310,829810,855970,881536,905652,928223,949709,970537,991357,1012824,1034636,1057115,1082264,1112679,1150038,1195331,1247573,1304005,1360710,1414830,1465201,1512524,1558055,1603865,1651352,1700975,1751872,1802579,1851034,1895839,1936399,1973408,2008342,2043339,2079951,2118653,2158984,2200422,2242078,2283289,2324004,2364433,2404477
Nauru,,,,,,,,,,,,,,,,,,,1834,,,,,,,,,,,,,,,,,,,,1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953,3059,3191,3335,3479,3621,3760,3901,4052,4227,4433,4675,4947,5231,5500,5738,5936,6102,6241,6368,6493,6619,6743,6862,6972,7070,7156,7235,7311,7393,7488,7597,7719,7855,8007,8174,8356,8550,8752,8956,9157,9354,9544,9719,9863,9970,10033,10058,10056,10046,10041,10046,10057,10075,10094,10114,10133,10154,10180,10212,10255,10308,10370,10437
Nepal,,,,,,,,,,,,,,,,,,,3881000,,,,,,,,,,,,,,,,,,,,3881000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4352000,,,,,,,,,,,,,,,,,,,,4698000,,,,,,,,,,,,,,,,,,,,5192000,,,,,,,,,,5283000,,,,,,,,,,,,,5639000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8230991,8372203,8512546,8653473,8796252,8941972,9091534,9245658,9404902,9569700,9740462,9917687,10102057,10294480,10495972,10707313,10928950,11160972,11403306,11655685,11917872,12189968,12472000,12763547,13064044,13373069,13690544,14016547,14351017,14693930,15045329,15405456,15774532,16152598,16539682,16936006,17341408,17756510,18183258,18624187,19081064,19554170,20042806,20546441,21064150,21594872,22137784,22691788,23255046,23825372,24400606,24980184,25562573,26143530,26717875,27281945,27833665,28373838,28905358,29432743,29959364,30485798,31011137,31535507
Netherlands,1900000,,,,,,,,,,,,,,,,,,2254522,,,,,,,,,,,,,,,,,,,,2333000,2365000,2400000,2435000,2474000,2514000,2543000,2561000,2585000,2610000,2633000,2653000,2665000,2683000,2707000,2732000,2762000,2791000,2821000,2853000,2886000,2921000,2952000,2981000,3014000,3047000,3069000,3071000,3069000,3076000,3098000,3133000,3167000,3194000,3218000,3235000,3253000,3277000,3294000,3304000,3318000,3340000,3366000,3397000,3431000,3460000,3484000,3510000,3543000,3575000,3610000,3636000,3662000,3670000,3745000,3788000,3832000,3883000,3834000,3986000,4043000,4079000,4130000,4180000,4226000,4276000,4326000,4378000,4432000,4485000,4535000,4585000,4632000,4684000,4743000,4803000,4866000,4935000,5003000,5070000,5142000,5221000,5305000,5389000,5470000,5551000,5632000,5710000,5786000,5862000,5922000,5984000,6068000,6164000,6277000,6395000,6516000,6654000,6752000,6805000,6848000,6921000,7032000,7150000,7264000,7366000,7471000,7576000,7679000,7782000,7884000,7999000,8123000,8237000,8341000,8434000,8516000,8599000,8685000,8782000,8879000,8966000,9042000,9103000,9175000,9262000,9424000,9630000,9800000,9956000,10027047,10148830,10275906,10407381,10542570,10680990,10822380,10966682,11114008,11264566,11418460,11575478,11734901,11895425,12055386,12213435,12368832,12521308,12670558,12816446,12958757,13097251,13231426,13360546,13483746,13600423,13710713,13814863,13912617,14003707,14088274,14166213,14238594,14308217,14378740,14452941,14531566,14614382,14701901,14794378,14891719,14994691,15102709,15212612,15320112,15422165,15517122,15605817,15690705,15775532,15862825,15953446,16045935,16137709,16225091,16305457,16377959,16443483,16503263,16559268,16612988,16664746,16714228,16761552
Netherlands Antilles,,,,,,,,,,,,,,,,,,,42536,,,,,,,,,,,,,,,,,,,,42536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111701,113989,116172,118328,120515,122768,125099,127501,129942,132380,134776,137108,139387,141665,144016,146480,149093,151808,154502,156998,159179,160998,162504,163794,165010,166261,167573,168928,170335,171792,173297,174837,176415,178058,179800,181650,183619,185649,187596,189274,190539,191402,191888,191899,191325,190124,188225,185762,183172,181033,179769,179516,180170,181607,183603,185967,188700,191788,194999,198037,200689,202847,204538,205860
New Caledonia,,,,,,,,,,,,,,,,,,,29432,,,,,,,,,,,,,,,,,,,,29432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64824,64289,64453,65162,66293,67745,69442,71337,73400,75624,78005,80531,83171,85867,88549,91182,93684,96089,98617,101567,105134,109421,114294,119408,124283,128571,132158,135149,137700,140061,142424,144832,147247,149695,152190,154749,157383,160123,163039,166211,169689,173502,177618,181946,186358,190756,195116,199443,203708,207888,211965,215914,219741,223496,227258,231080,234976,238926,242911,246900,250870,254816,258735,262605
New Zealand,100000,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,100000,,,,,,,,,,70000,,,,,,,,,,90000,,,,,,,,,,132000,,,,,,,,,,291000,306000,320000,335000,367000,406000,434000,450000,467000,494000,520000,539000,555000,574000,598000,614000,626000,640000,649000,656000,665000,674000,686000,705000,722000,735000,748000,764000,779000,794000,807000,824000,844000,867000,893000,919000,946000,969000,996000,1024000,1045000,1067000,1092000,1122000,1143000,1152000,1155000,1152000,1156000,1195000,1241000,1275000,1304000,1326000,1350000,1382000,1412000,1437000,1454000,1471000,1493000,1514000,1527000,1540000,1552000,1562000,1573000,1587000,1604000,1627000,1636000,1629000,1639000,1633000,1654000,1688000,1759000,1797000,1833000,1871000,1908001,1947802,1992618,2040015,2088196,2136002,2182946,2229178,2275394,2322671,2372000,2423770,2477327,2530790,2581577,2628004,2668595,2704213,2738299,2775713,2819597,2871885,2930577,2990130,3042757,3083108,3109010,3122855,3129440,3135831,3147183,3165407,3189133,3216318,3243586,3268709,3290651,3310922,3332798,3360829,3397983,3446005,3503125,3564531,3623421,3675060,3717342,3752131,3783470,3817367,3858032,3906830,3961978,4020769,4079130,4134117,4184903,4232461,4277809,4322628,4368136,4414509,4461257,4508166
Ngorno-Karabakh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,,,,,,,,,,,,,,,,,,,219387,,,,,,,,,,,,,,,,,,,,219387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353850,,,,,,,,,,,,,,,,,,,,397492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563801,572058,580314,588571,598007,606264,615700,623956,633392,642828,652264,661700,672316,681752,684111,701803,712419,723034,733650,744265,754881,754881,766676,766676,778471,778471,790266,790266,790266,802061,802061,813856,813856,825651,837446,861036,884626,908216,920011,955396,978986,990781,1014371,1037961,1061551,1085141,1120526,1155911,1179501,1214886,1294993,1331280,1370643,1413030,1458307,1506256,1556566,1608844,1662633,1717451,1772895,1828750,1885094,1942338,2001105,2061878,2124754,2189679,2256800,2326261,2398160,2472476,2549185,2628337,2709983,2794083,2880571,2969183,3059408,3150596,3242190,3334287,3426782,3518721,3608911,3696667,3781070,3862724,3944304,4029509,4120797,4219176,4323263,4430182,4535802,4637040,4733164,4824799,4911886,4994730,5073704,5148635,5219724,5288271,5356012,5424336,5493527,5563654,5635577,5710230,5788163,5869859,5954898,6041763
Niger,,,,,,,,,,,,,,,,,,,1244861,,,,,,,,,,,,,,,,,,,,1244861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461726,2535752,2609713,2683898,2758676,2834493,2911882,2991457,3073885,3159855,3249965,3344605,3443850,3547421,3654806,3765632,3879910,3997810,4119299,4244349,4372957,4505018,4640560,4779869,4923337,5071204,5223853,5381141,5542178,5705724,5871030,6038229,6208128,6381552,6559627,6743501,6933529,7130570,7336924,7555416,7788198,8036341,8299868,8578542,8871631,9178575,9499892,9835945,10185812,10548219,10922421,11308134,11706182,12118322,12546945,12993884,13460138,13945662,14450007,14972257,15511953,16068994,16644339,17239826
Nigeria,,,,,,,,,,,,,,,,,,,12100855,,,,,,,,,,,,,,,,,,,,12100855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18631000,,,,,,,,,,19158000,,,,,,,,,,,,,,,,,,,37859746,38508635,39203265,39936661,40703560,41500415,42325458,43178636,44061400,44976361,45926253,46912826,47935878,48992838,50079946,51195706,52341981,53524049,54748444,56023503,57357275,58745411,60191508,61720304,63363756,65141058,67067499,69127157,71269619,73424869,75543388,77604166,79623647,81635550,83691577,85828707,88057486,90363921,92731304,95133496,97552057,99986136,102444773,104931559,107452627,110014688,112618306,115268715,117983368,120784408,123688536,126704722,129832447,133067097,136399438,139823340,143338939,146951477,150665730,154488072,158423182,162470737,166629383,170901148
Niue,4125,,,,,,,,,,,,,,,,,,4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4667,4682,4686,4686,4686,4691,4702,4722,4751,4787,4831,4880,4932,4987,5043,5097,5154,5208,5239,5219,5131,4963,4727,4455,4192,3973,3808,3689,3599,3510,3403,3273,3130,2981,2840,2716,2611,2522,2448,2385,2333,2292,2260,2233,2204,2168,2123,2069,2011,1953,1900,1852,1809,1768,1728,1686,1643,1598,1555,1511,1468,1426,1385,1346
Norfolk Island,,,,,,,,,,,1156,,,,,,,,1121,,,,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849,,,,,1977,,,,,1912,,,,,1772,,,,,2037,1870,1850,1840,1830,1830,2110,2128,,,,,
Northern Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,3360,,,,,,,,,,,,,,,,,,,,3360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6999,7089,7222,7417,7685,8026,8427,8864,9307,9721,10070,10340,10541,10709,10901,11157,11489,11882,12318,12766,13203,13658,14142,14605,14978,15232,15316,15293,15390,15906,17048,18906,21392,24308,27362,30341,33174,35906,38571,41244,43973,46727,49456,52161,54852,57517,60173,62766,65138,67075,68432,69184,69393,69105,68404,67381,66006,64349,62707,61473,60917,61174,62152,63597
Norway,500000,,,,,,,,,,,,,,,,,,868570,,,,,,,,,,,,,,,,,,,,970000,984000,998000,1013000,1028000,1044000,1062000,1079000,1093000,1108000,1124000,1137000,1150000,1163000,1174000,1188000,1202000,1214000,1224000,1233000,1241000,1254000,1271000,1286000,1302000,1319000,1337000,1351000,1363000,1377000,1392000,1409000,1425000,1440000,1457000,1479000,1501000,1521000,1543000,1570000,1596000,1614000,1627000,1646000,1668000,1690000,1707000,1716000,1724000,1729000,1735000,1745000,1755000,1767000,1783000,1803000,1829000,1852000,1877000,1902000,1919000,1923000,1920000,1919000,1929000,1944000,1958000,1970000,1977000,1984000,1997000,2013000,2026000,2038000,2057000,2083000,2112000,2142000,2174000,2204000,2230000,2255000,2275000,2288000,2297000,2309000,2319000,2329000,2346000,2367000,2384000,2401000,2423000,2447000,2472000,2498000,2522000,2551000,2578000,2603000,2635000,2668000,2695000,2713000,2729000,2747000,2763000,2775000,2785000,2795000,2807000,2824000,2842000,2858000,2874000,2889000,2904000,2919000,2936000,2954000,2973000,2990000,3009000,3032000,3060000,3091000,3127000,3165000,3201000,3234000,3265000,3299431,3332263,3364169,3395643,3427000,3458366,3489693,3520775,3551305,3580998,3609745,3637730,3665487,3693750,3723001,3753376,3784577,3816102,3847232,3877383,3906490,3934529,3961021,3985401,4007312,4026586,4043440,4058407,4072258,4085621,4098699,4111566,4124588,4138150,4152560,4168003,4184566,4202325,4221299,4241485,4262932,4285620,4309369,4333931,4359096,4385139,4412092,4439248,4465664,4490859,4513953,4535599,4558660,4587046,4623298,4668802,4722016,4778959,4834002,4883111,4924848,4960482,4991997
Oman,,,,,,,,,,,,,,,,,,,318000,,,,,,,,,,,,,,,,,,,,318000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456418,463724,472021,481071,490695,500770,511231,522071,533334,545106,557492,570581,584427,599034,614390,630553,647678,666021,685892,707663,731703,758060,787002,819375,856230,898286,945679,998100,1055217,1116489,1181337,1249858,1321650,1395032,1467846,1538575,1605464,1668734,1731168,1796822,1868055,1947042,2031377,2113398,2182619,2232018,2258730,2266469,2262969,2259398,2264163,2279171,2302874,2335967,2378336,2429510,2490620,2561187,2636963,2712141,2782435,2846145,2904037,2957333
Pakistan,10777105,,,,,,,,,,,,,,,,,,13123633,,,,,,,,,,,,,,,,,,,,13651000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20008000,,,,,,,,,,,,,,,,22812000,,,,,,,,,,,,28169000,,,,,32683000,,,,37542380,38147097,38809200,39525185,40292359,41108839,41973583,42886361,43847662,44858549,45920204,47033454,48198347,49413973,50678979,51993059,53359180,54780499,56257610,57790852,59382651,61033754,62751275,64551904,66456937,68482526,70632133,72904319,75303460,77832927,80492664,83280137,86187238,89200001,92300277,95470380,98710951,102011892,105332464,108621443,111844679,114970102,118010303,121029915,124121817,127346713,130737306,134255952,137808222,141261069,144522192,147557907,150407242,153139895,155860066,158645463,161513324,164445596,167442258,170494367,173593383,176745364,179951140,183188847
Palau,,,,,,,,,,,,,,,,,,,3875,,,,,,,,,,,,,,,,,,,,3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7441,7497,7620,7797,8013,8259,8525,8802,9084,9364,9638,9901,10150,10381,10593,10782,10945,11081,11206,11335,11481,11656,11853,12045,12195,12280,12284,12225,12151,12127,12197,12383,12667,13015,13371,13698,13982,14237,14485,14762,15089,15471,15894,16345,16804,17254,17694,18122,18522,18876,19172,19402,19573,19698,19803,19906,20011,20118,20228,20346,20472,20609,20758,20922
Panama,,,,,,,,,,,,,,,,,,,78842,,,,,,,,,,,,,,,,,,,,78842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,,,,,,,,,,,,,,,,,,,,176000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263000,269000,275000,281000,287000,293000,299000,306000,312000,319000,326000,333000,341000,348000,365000,383000,402000,422000,442000,464000,487000,489000,491000,493000,495000,497000,499000,502000,504000,506000,515000,527000,543000,559000,576000,592000,608000,623000,640000,656000,697000,720000,773000,795000,784000,791000,788000,804000,822000,838000,860092,881197,903447,926957,951809,978034,1005631,1034551,1064719,1096027,1128378,1161708,1196016,1231377,1267907,1305667,1344667,1384801,1425871,1467612,1509822,1552391,1595314,1638624,1682398,1726672,1771458,1816673,1862142,1907645,1953029,1998261,2043413,2088590,2133947,2179624,2225634,2272029,2319035,2366933,2415926,2466083,2517356,2569672,2622903,2676926,2731717,2787228,2843276,2899636,2956126,3012635,3069123,3125565,3181969,3238321,3294583,3350673,3406487,3461901,3516820,3571185,3624991,3678264
Papua New Guinea,,,,,,,,,,,,,,,,,,,754894,,,,,,,,,,,,,,,,,,,,754894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708192,1729258,1750891,1773340,1796820,1821508,1847546,1875038,1904061,1934676,1966961,2001049,2037162,2075625,2116822,2161087,2208398,2258847,2312978,2371467,2434698,2503009,2576020,2652505,2730770,2809595,2888403,2967506,3047644,3129991,3215339,3304033,3395633,3489227,3583521,3677658,3771385,3865230,3960087,4057228,4157654,4261537,4368815,4479959,4595463,4715617,4840693,4970478,5104153,5240560,5378824,5518586,5659946,5803029,5948135,6095437,6244916,6396307,6549268,6703361,6858266,7013829,7170112,7327281
Paraguay,,,,,,,,,,,,,,,,,,,143000,,,,,,,,,,,,,,,,,,,,143000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,,,,,,,,,,,,,,,,,,,,384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440000,450000,461000,472000,483000,494000,505000,517000,529000,542000,554000,567000,580000,594000,608000,622000,637000,652000,667000,683000,699000,715000,732000,749000,767000,785000,803000,822000,841000,860000,880000,901000,922000,944000,966000,988000,1012000,1036000,1061000,1086000,1111000,1137000,1164000,1191000,1219000,1247000,1275000,1305000,1335000,1366000,1473245,1511975,1551186,1591144,1632078,1674172,1717573,1762386,1808678,1856488,1905829,1956714,2009165,2063215,2118896,2176195,2235296,2296118,2358072,2420365,2482508,2544362,2606357,2669285,2734247,2802133,2873058,2947064,3024857,3107259,3194768,3287677,3385626,3487626,3592275,3698465,3805813,3914302,4023628,4133551,4243860,4354331,4464780,4575121,4685320,4795365,4905150,5014650,5124050,5233615,5343539,5453921,5564709,5675754,5786836,5897816,6008597,6119295,6230242,6341892,6454548,6568290,6682943,6798236
Peru,1300000,,,,,,,,,,,,,,,,,,1314151,,,,,,,,,,,,,,,,,,,,1317000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001000,,,,,,,,,,,,,,,,,,,,2606000,,,,,,,,,,,,,,,,,,,,3346000,,,,,,3470000,3513000,3558000,3603000,3648000,3694000,3741000,3788000,3836000,3885000,3934000,3984000,4034000,4085000,4137000,4189000,4242000,4295000,4350000,4405000,4460000,4517000,4574000,4631000,4690000,4764000,4838000,4914000,4992000,5070000,5150000,5230000,5312000,5396000,5480000,5569000,5660000,5752000,5846000,5941000,6038000,6137000,6237000,6338000,6440000,6550000,6662000,6776000,6892000,7010000,7130000,7252000,7376000,7502000,7632461,7821202,8020389,8228650,8445110,8669403,8901699,9142672,9393411,9655274,9929439,10216429,10515695,10825440,11143120,11466936,11796103,12131226,12473584,12825119,13187182,13559712,13941958,14333692,14734523,15143887,15561809,15987545,16418798,16852621,17286832,17720017,18152344,18585148,19020616,19460111,19903833,20350457,20797983,21243700,21685537,22122065,22553275,22980182,23404523,23827163,24248671,24667356,25079136,25478577,25861887,26228274,26579252,26916342,27242033,27558769,27866387,28166078,28463338,28765162,29076512,29399817,29733829,30075185
Philippines,,,,,,,,,,,,,,,,,,,1894389,,,,,,,,,,,,,,,,,,,,1894389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3144546,,,,,,,,,,,,,,,,,,,,4407762,,,,,,,,,,,,,,,,,,,,5637896,,,,,,,,,,6376150,6498902,6624266,6751371,6881088,7013417,7148357,7285909,7426073,7568849,7714236,7863106,8014587,8169551,8327127,8487314,8650984,8817265,8987029,9160275,9337003,9517214,9700907,9888082,10078740,10272880,10469632,10712524,10919723,11221815,11486473,11758965,12039293,12325715,12620842,12922064,13231992,13548884,13871870,14168739,14438620,14714595,14947040,15280473,15572119,15868988,16345197,16835335,17340273,17860882,18396520,19056037,19748049,20465543,21203425,21958518,22729664,23517620,24324766,25154610,26010295,26893021,27800656,28727140,29664173,30606162,31551090,32501839,33463836,34444983,35451392,36485095,37545635,38633697,39749340,40892836,42064468,43265378,44497521,45763245,47063923,48399114,49767259,51166963,52596291,54052849,55537110,57046529,58572071,60102139,61628668,63146876,64659225,66173874,67703053,69255386,70831419,72427130,74040838,75669587,77309965,78964389,80630416,82293990,83936698,85546427,87116275,88652631,90173139,91703090,93260798,94852030,96471461,98112780
Pitcairn,,,,,,,,0,26,,,,14,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,65,,,,,,,,,,,,,,,,,156,,,,,,,,194,0,16,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,143,,,,,145,,,,,103,,,,,90,,,,,69,,,,,63,,,,,62,,,,,65,,,,,61,,,,,58,,,,,50,,,,,50,,,
Poland,6000000,,,,,,,,,,,,,,,,,,9508747,,,,,,,,,,,,,,,,,,,,10426000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000,,,,,,,,,,,,,,,,,,,,16865000,,,,,,,,,,,,,,,,,,,,22854000,,,,,,,,,,24750000,,,,,,,,,,26644000,,,26710000,,,,,,,23968000,24330000,24935000,25569000,25992000,26425000,26815000,27148000,27509000,27856000,28204000,28615000,29022000,29421000,29771000,30129000,30471000,30791000,31062000,31365000,30021000,,,,,,23959000,23734000,23980000,24410000,24824013,25383633,25919296,26417754,26871945,27280997,27650608,27992667,28324111,28665037,29033001,29436954,29871931,30316767,30740557,31121621,31453366,31744824,32008949,32265420,32529022,32803069,33084382,33373543,33669650,33971911,34279654,34593234,34913558,35241738,35577214,35921102,36269149,36608819,36923674,37201804,37438003,37634787,37797656,37935815,38056174,38160714,38247716,38316289,38364540,38391778,38398942,38389116,38366420,38336047,38302444,38266810,38230497,38198151,38175134,38165040,38170330,38189762,38218462,38249228,38276660,38298949,38317090,38331803
Portugal,2000000,,,,,,,,,,,,,,,,,,3033454,,,,,,,,,,,,,,,,,,,,3297000,3316000,3335000,3354000,3373000,3393000,3412000,3432000,3452000,3472000,3491000,3512000,3532000,3552000,3475000,3595000,3617000,3639000,3661000,3683000,3704000,3715000,3726000,3738000,3749000,3760000,3771000,3783000,3794000,3804000,3816000,3827000,3839000,3850000,3858000,3867000,3875000,3889000,3925000,3963000,4000000,4074000,4113000,4131000,4176000,4201000,4226000,4251000,4276000,4302000,4327000,4353000,4379000,4405000,4431000,4458000,4484000,4511000,4538000,4571000,4610000,4651000,4691000,4732000,4773000,4815000,4857000,4899000,4942000,4985000,5028000,5068000,5104000,5141000,5178000,5215000,5252000,5290000,5327000,5366000,5404000,5447000,5494000,5541000,5589000,5637000,5686000,5735000,5784000,5834000,5884000,5935000,5964000,5972000,5980000,5988000,5996000,6005000,6013000,6021000,6029000,6071000,6146000,6223000,6300000,6378000,6457000,6538000,6619000,6701000,6784000,6869000,6954000,7040000,7127000,7216000,7305000,7396000,7488000,7581000,7675000,7757000,7826000,7896000,7967000,8038000,8110000,8183000,8256000,8329000,8416969,8432070,8475340,8534730,8600563,8665530,8724773,8775803,8818242,8853393,8882954,8907640,8925989,8933839,8925792,8899506,8851326,8786529,8722574,8682998,8684237,8732165,8820645,8939024,9070905,9203339,9333952,9463583,9586166,9695175,9785924,9855958,9905701,9937389,9955005,9962255,9958747,9945601,9930001,9921120,9925477,9946333,9982069,10028171,10077548,10124943,10169044,10211281,10252334,10293668,10336209,10379756,10423256,10465808,10506253,10543663,10577630,10608036,10634612,10657175,10675572,10689663,10699333,10704534
